bali,jawa,jawi,lampung,lontara,pegon,sunda,image_id
0.029805328806195075,0.020953697499008484,0.2119754371017734,0.02940015266074238,0.0496472423148356,0.03823924001875198,0.6199789015986931,WEajVawh.png
0.015166394773483133,0.011941799404714123,0.011735576755162935,0.9154847267576626,0.014505398947324635,0.018467314683862472,0.012698788677790077,qA1ZrD98.png
0.026384394706858567,0.02273542428403646,0.8015239172758563,0.023001817332784502,0.03727379613827012,0.03968448377893975,0.04939616648325446,G4lDbpor.png
0.023126565158537227,0.02204912370659905,0.8602932456869864,0.019309341549990786,0.023969923665543468,0.033130638067237275,0.01812116216510577,fDI0VO86.png
0.21280039504982812,0.11965671586007517,0.2624767345916523,0.1278013999318554,0.12987730155645902,0.05517624526497082,0.09221120774515926,J9SshuHf.png
0.014968169046388887,0.010954154266854265,0.012089625746453022,0.9179678433532843,0.014665431402280974,0.016700779259876952,0.012653996924861821,aZwZsKoj.png
0.0167890906641696,0.8987115710870779,0.013284217709600057,0.016695757377437483,0.018004544786646974,0.021384397217340593,0.015130421157727527,5sibrN1x.png
0.012421092716364332,0.010239241651477392,0.008366872864293608,0.010413593114360917,0.012926224250016646,0.9362622203084504,0.009370755095036697,OQTuij3P.png
0.9020028965282826,0.04129730344032774,0.00877555937926125,0.009674036056897133,0.012324536872515994,0.015359615608397183,0.01056605211431805,ItQogqk5.jpg
0.013094809757353049,0.009862197662075856,0.009711719048282583,0.01088113617581363,0.013630544357726057,0.9316029878665818,0.011216605132166988,ZqydnzgJ.png
0.01352165662665522,0.009112244578196498,0.010108688988461598,0.016022866551824395,0.9260682526564885,0.01563119598696381,0.009535094611409967,PVjGocDm.png
0.013026381606035989,0.008812733181749872,0.011951438785443292,0.011621254858113756,0.01072576618299772,0.9345750630388215,0.009287362346837804,VJtZBYhT.png
0.016504982560602486,0.9057762903957082,0.012682953555963172,0.013614278792090323,0.019765793995139388,0.0197049375884444,0.011950763112051985,0CSBXH8E.png
0.011266677667560293,0.008928377069039973,0.00945253053774651,0.012242682001183797,0.012478392079083678,0.9359991791178313,0.00963216152755438,Qs5gOQRU.png
0.9240188942311963,0.010505213105785966,0.010043609202012162,0.012828966119236018,0.01504991615700307,0.017125365636597917,0.010428035548168676,3pEwqbyv.png
0.016851362284463732,0.011778172089791834,0.013458670414283686,0.9137190081694178,0.013095514844692078,0.018697495047041865,0.012399777150309073,LYSJlPHg.jpg
0.01660625680676912,0.011715271342426944,0.013334397758514051,0.9083468654899622,0.015608516243793391,0.02138622252600315,0.013002469832531175,RuN8j9dn.png
0.07678154584628394,0.04489320410683686,0.6658547387499981,0.03642365378264115,0.08581635196585613,0.04111298007553965,0.04911752547284419,r0elQ0IA.jpg
0.01545068353375712,0.012839759052180733,0.013503789183604628,0.9024504999540982,0.013874093037949568,0.020797069034371337,0.021084106204038423,2vGITeza.png
0.01662880676099896,0.013837385808002183,0.013914036430240476,0.015415820364413423,0.01824035718226269,0.019099891326001657,0.9028637021280806,8cP0TG9G.png
0.01546579027898908,0.011210157177599656,0.011744177302453465,0.9158433794346197,0.014943737554866856,0.01669997779550139,0.014092780455969813,j6anMMkb.png
0.026469723002129814,0.020852774414595036,0.8079797162094481,0.03523052097607088,0.035239148950734746,0.050275152211664766,0.023952964235356776,KTQSUrrc.jpg
0.019875290493094087,0.015071063861938858,0.8858440437677368,0.017407606244257422,0.022836075416296116,0.0229278476961628,0.01603807252051396,m5VeP6bO.png
0.012938337747940506,0.010107668463712995,0.008674188102850398,0.012345268538447344,0.014248709020338788,0.9317250858756809,0.00996074225102914,SnCZ4PQw.png
0.01642486108573939,0.0153456640658852,0.8808576884986838,0.016140905951026945,0.02868691420658288,0.024724818693647684,0.017819147498434183,wBQ3yw10.png
0.9255915771870923,0.015145326483677255,0.006499557044797892,0.015443144470863049,0.011533658369361655,0.014770503264473461,0.011016233179734419,AdpKUfiD.png
0.9262918901036405,0.010017467515896408,0.010870520884029,0.013010332453167179,0.012335955381698406,0.016420297321390626,0.011053536340178074,KEu2kTL0.jpg
0.01846588130213759,0.012923038508275137,0.013146060248766318,0.01653777370633052,0.01814165196348136,0.019517353899725202,0.901268240371284,vDh3sqrP.png
0.02832046549465016,0.015288467009131671,0.37121402087926103,0.0158591704251956,0.017875787785222856,0.5300706977896819,0.021371390616856837,vlFWLeRt.jpg
0.01307263638883161,0.010406170641627811,0.00878259807141912,0.012682729263507372,0.013387723209576577,0.9326851275478318,0.00898301487720558,i3o0uiBI.png
0.02459904898427067,0.08660762871994573,0.02734606369908915,0.01762672246559812,0.038013767449007904,0.025129441514725813,0.7806773271673626,GzY7jkaJ.png
0.027275649141147468,0.03150361174541113,0.03491486041075019,0.4784478023015339,0.31753784154355996,0.036179990183930276,0.07414024467366706,G3QE12Wa.png
0.01205468148537575,0.00822329202333558,0.015075184234100003,0.013108861004346963,0.010492140782228678,0.926611934977404,0.014433905493208953,OejnTLcZ.png
0.0235331432473972,0.8923347512604243,0.013912056855463342,0.018886357732972398,0.018869347920058274,0.020491958623060896,0.011972384360623627,XSED2XWK.jpg
0.01766508512746857,0.014328585658896827,0.012166971645460201,0.015529894290350121,0.016703929537300297,0.020911181577817746,0.9026943521627062,inXsqhEY.png
0.01717008210844405,0.8988409444942045,0.014173612451285966,0.018337121792677265,0.017386299039855398,0.020135172709689324,0.01395676740384356,ndpkiGAu.jpg
0.9224567262387244,0.014704337671640578,0.009753914945361866,0.01278718477322666,0.013985663240805154,0.016394402073013417,0.009917771057227907,bJbum0jm.png
0.013966085314635585,0.010284300566427497,0.011431554683698976,0.9162965579478743,0.012732699829248345,0.017212873506804303,0.01807592815131098,vhJKwyt6.png
0.11979452752475102,0.18708931684952634,0.21409649012395676,0.10142092931834572,0.11849126887182297,0.11515642170394629,0.14395104560765087,HC8195r5.jpg
0.013322906132917062,0.010467088756006694,0.007891603237157967,0.011427060385590226,0.013068274858152543,0.9330440607125439,0.010779005917631665,FsRveb1q.png
0.021520771442927283,0.016329630154448414,0.027104564653079755,0.01784156794994598,0.025772260928319385,0.022311463565063222,0.8691197413062159,I9EOqAYR.png
0.01903553284093402,0.8950453440856329,0.013978473866147529,0.0201604747875533,0.018053300987915726,0.02080255642990912,0.012924317001907418,1ylSINFk.png
0.019099359169873893,0.012971450994668444,0.01845430891548239,0.01305432352215708,0.017214404073607664,0.020004063800572475,0.8992020895236381,os7DW2YN.png
0.013803646123851609,0.010195609160093325,0.008357521188922277,0.010983240933367723,0.013913547965086776,0.9320685390572523,0.010677895571426134,lYmPrQa7.png
0.01874262749149612,0.012001542203868953,0.013015083187273232,0.9102529994766593,0.0156212476592071,0.018995638778562408,0.011370861202932656,DouTwCmZ.jpg
0.012626211135493625,0.011009180899573031,0.008591691491555305,0.012509750214849033,0.015533675766792607,0.9182080045021662,0.021521485989570127,JM5Rlwfw.png
0.020722739310208224,0.018267747549876024,0.8834859627881755,0.01739463211417485,0.01895152728873713,0.02518502928648223,0.015992361662346112,4ONNN3sr.png
0.015365685202971649,0.900308044812847,0.012987205392539442,0.015164564845777712,0.020364436704455827,0.018317003741421006,0.017493059299987408,26WUdDnL.jpg
0.015609740623743934,0.012258906450214824,0.012363157750301014,0.9174278796105402,0.012636075041282016,0.019463940644722476,0.010240299879195483,sXLZOJSp.jpg
0.019938853645287108,0.02139809324364511,0.03573924403539407,0.06216300371989418,0.7635331575798833,0.029333183279289122,0.06789446449660717,TdLGEb6y.png
0.01439387041450806,0.010962976638148726,0.010466201237738327,0.01374160916443588,0.9223397882873027,0.016555701851969785,0.011539852405896662,eJBz6Ijo.png
0.016561621735909214,0.015770124036922555,0.015283309717085043,0.022361171368473494,0.0200422185652634,0.020360705247144274,0.889620849329202,QfVxUOA8.png
0.02061310663080603,0.01596248194905363,0.887344257226267,0.016427505227169792,0.021099127283795368,0.025422576809935864,0.01313094487297225,xKDQ2khc.png
