bali,jawa,jawi,lampung,lontara,pegon,sunda,image_id
0.030226204344427264,0.02049442807063203,0.1735285360819387,0.02474727768905933,0.05735753654458795,0.032124232374959816,0.661521784894395,WEajVawh.png
0.015393122963034273,0.011738846084279133,0.012072237657942075,0.9161759628153903,0.013972615419311243,0.018148530990515853,0.012498684069527338,qA1ZrD98.png
0.02215488099023003,0.02106322405828083,0.795815407923109,0.021485188809862707,0.041628804026541344,0.03446617557669441,0.06338631861528152,G4lDbpor.png
0.02303289595540675,0.025916110812424044,0.8478660920982556,0.018542492038994645,0.03069161606308458,0.035934253199915195,0.018016539831919202,fDI0VO86.png
0.2724593846002667,0.12146958384268389,0.2004479689298047,0.13739320581336228,0.12296652344377161,0.05484758724825263,0.09041574612185824,J9SshuHf.png
0.015519459928407673,0.010535040112991539,0.012075712244847167,0.9172649887883608,0.015929242534999458,0.0169112972674238,0.011764259122969313,aZwZsKoj.png
0.017392670088309414,0.8980007578324856,0.013523214729340042,0.016760033389663982,0.017418348668439748,0.021533669482341696,0.015371305809419571,5sibrN1x.png
0.011277358367024657,0.00952726649703251,0.0089433990078077,0.009660869589895392,0.0118250104182825,0.940009086779866,0.008757009340091052,OQTuij3P.png
0.8811164123524591,0.01343632741113561,0.014597660957164364,0.01419131130360135,0.01837255321903188,0.03458733294638141,0.023698401810226356,ItQogqk5.jpg
0.014341024579050088,0.010470634962565072,0.022236076384059826,0.009554298730551329,0.01174902243753527,0.9207368361084736,0.010912106797764819,ZqydnzgJ.png
0.013222246923260336,0.008793453039459423,0.009855188460068724,0.01537863404853639,0.9274383936294258,0.015316175106959479,0.0099959087922899,PVjGocDm.png
0.01213929491600647,0.008324956542988279,0.015545464905045154,0.01103063491676467,0.010154387945289289,0.934398368847736,0.00840689192617015,VJtZBYhT.png
0.01703532965935257,0.9042032521927756,0.013406021093371249,0.013145151217988196,0.021378876581614654,0.018187860203083713,0.012643509051813958,0CSBXH8E.png
0.010485979647533297,0.008723548583627852,0.012065136612671818,0.012313889934909035,0.0115129115558537,0.935509447478626,0.009389086186778226,Qs5gOQRU.png
0.9216372773478121,0.010777171173959363,0.01039879789688869,0.013469602876670313,0.015123342106644577,0.01778328043282,0.010810528165205054,3pEwqbyv.png
0.019525227236881337,0.01607372828916458,0.012964001205934744,0.9115943858913672,0.013807781588330001,0.017302100451513144,0.008732775336808914,LYSJlPHg.jpg
0.016324887374227416,0.011810890465178617,0.01326201039599322,0.9079327007830967,0.016527458017611792,0.02165834385839597,0.012483709105496366,RuN8j9dn.png
0.07164447787406115,0.05748098683373447,0.5681494381495804,0.04751871645867166,0.12209953729585636,0.06442092458843135,0.0686859187996646,r0elQ0IA.jpg
0.015109182154326151,0.011717801425071945,0.014730130979184308,0.9053728660878733,0.013191991557639518,0.021938688958560767,0.017939338837344013,2vGITeza.png
0.0167635698977842,0.014171670857782348,0.01273954065667858,0.015110875012477876,0.018470543352264397,0.018458537189726943,0.9042852630332858,8cP0TG9G.png
0.01546429455206876,0.010490819257911368,0.011512512772092247,0.9171055694387833,0.014254180232130783,0.01703024583692857,0.01414237791008493,j6anMMkb.png
0.029518953146827127,0.023466145942336286,0.7501677896333283,0.06677978262861689,0.039680031468347886,0.06740495684224528,0.02298234033829838,KTQSUrrc.jpg
0.018012176663128546,0.013993648233677977,0.8885380476222122,0.01671492642097087,0.02431453401279089,0.024122388064257136,0.014304278982962576,m5VeP6bO.png
0.011786571183002918,0.00910184265857723,0.008752378198465915,0.011283163520587364,0.013312182349484275,0.9370259716796282,0.008737890410254074,SnCZ4PQw.png
0.014941075936953669,0.015195843397049724,0.8786842199823612,0.01709843692775948,0.027075973973663476,0.02910458287800454,0.017899866904207952,wBQ3yw10.png
0.9140293096669355,0.015649573520959532,0.007531755681003444,0.018397032234865243,0.012785894395541139,0.016819167283136604,0.01478726721755845,AdpKUfiD.png
0.9273060261763115,0.009123241875761667,0.01030419707035709,0.013254123365640904,0.011029678349899,0.015616695044648504,0.01336603811738142,KEu2kTL0.jpg
0.018403021732458287,0.012298166777015257,0.012922083425089551,0.016636591125479067,0.017822773753793885,0.019514283578770258,0.9024030796073937,vDh3sqrP.png
0.031700996519679184,0.025423896731748986,0.45244896673891527,0.018192487913090354,0.01875771935669961,0.42624036958234274,0.027235563157523734,vlFWLeRt.jpg
0.011774069010108443,0.008998829126158835,0.00928981228601057,0.011347785132672546,0.011784050381125,0.9389151721322021,0.00789028193172263,i3o0uiBI.png
0.01908621214645264,0.10040350574023023,0.02061279468791067,0.01449022140556101,0.036591036012870566,0.02165878673848042,0.7871574432684944,GzY7jkaJ.png
0.020732534823507155,0.02272543046501287,0.025611208290636917,0.5064474727808785,0.3406008267044264,0.033864973135021716,0.050017553800516555,G3QE12Wa.png
0.014419414394129845,0.015057713990676961,0.2064049031014361,0.02915993938379769,0.013904876025805087,0.695248255680652,0.025804897423502345,OejnTLcZ.png
0.025365818405340322,0.8962966681011002,0.013067245883223952,0.016781394223204172,0.015722855052210424,0.019352716417873356,0.013413301917047368,XSED2XWK.jpg
0.01656174147292668,0.014097450392321848,0.012512263230760245,0.014899350979797018,0.015463424478971092,0.02073324812553868,0.9057325213196845,inXsqhEY.png
0.02490271429874061,0.8764234117456388,0.016845551600229176,0.01749658359306903,0.024199449580798123,0.015730240895033595,0.02440204828649067,ndpkiGAu.jpg
0.9227541457912374,0.014968877768029992,0.009795497602902905,0.012462540125334615,0.014136310382301514,0.016261074469766067,0.009621553860427524,bJbum0jm.png
0.014170513040099624,0.00967783322649016,0.012107707368117957,0.9170919254211387,0.012127167706820218,0.016560497964557434,0.018264355272775874,vhJKwyt6.png
0.08619248306025355,0.3572183028068598,0.15797547489455327,0.0923938116270209,0.08728069139269883,0.09446446292896807,0.12447477328964565,HC8195r5.jpg
0.012355560163004537,0.009224247421657745,0.008352057174715617,0.010347676724710608,0.011845040234239563,0.9378809759036496,0.009994442378022194,FsRveb1q.png
0.020529907791962437,0.01944995526065173,0.022950793713811396,0.015906107477765073,0.025488921604449023,0.021059305767543994,0.8746150083838165,I9EOqAYR.png
0.019608701188206085,0.8952900287358917,0.014004176034467736,0.02019934761521206,0.017443589828797713,0.020996740048216674,0.012457416549208058,1ylSINFk.png
